timestamp,message
1716996999265,15:36:39.265 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996999267,15:36:39.267 [Thread-1812] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996999267,"15:36:39.267 [Thread-1812] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996999269,15:36:39.269 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996999270,15:36:39.269 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996999272,15:36:39.272 [Thread-1814] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996999272,"15:36:39.272 [Thread-1814] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996999272,15:36:39.272 [Thread-1813] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996999272,"15:36:39.272 [Thread-1813] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996999289,15:36:39.289 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996999289,15:36:39.289 [Thread-1815] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996999289,"15:36:39.289 [Thread-1815] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996999293,15:36:39.293 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996999293,15:36:39.293 [Thread-1816] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996999293,"15:36:39.293 [Thread-1816] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716997000534,15:36:40.533 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.37
1716997000534,15:36:40.534 [Thread-1817] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716997000534,"15:36:40.534 [Thread-1817] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716997002217,15:36:42.217 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716997002218,15:36:42.218 [Thread-1818] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716997002218,"15:36:42.218 [Thread-1818] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716997002254,15:36:42.254 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.37
1716997002255,15:36:42.254 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716997002255,15:36:42.254 [Thread-1820] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716997002255,15:36:42.254 [Thread-1819] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716997002255,"15:36:42.254 [Thread-1819] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716997002255,"15:36:42.254 [Thread-1820] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716997002257,15:36:42.256 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.37
1716997002258,15:36:42.257 [Thread-1821] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716997002258,"15:36:42.257 [Thread-1821] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716997002575,15:36:42.574 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716997002575,15:36:42.575 [Thread-1822] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716997002575,"15:36:42.575 [Thread-1822] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716997002575,15:36:42.575 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
